version,sha256,path,os_name,os_arch
3.2.5,316a2576f3a9bad027835a1f09a7431b7fcaa6eab186ca5450869aa1876427bf,rubies/3.2.5/ubuntu-24-04-x86_64-316a2576f3a9bad027835a1f09a7431b7fcaa6eab186ca5450869aa1876427bf.tar,ubuntu 24.04,x86_64
3.2.6,89abea32bd048c639f8a12241298080227f0d5f5d8d5e29611dd8dd45793519f,rubies/3.2.6/ubuntu-22-04-arm64-89abea32bd048c639f8a12241298080227f0d5f5d8d5e29611dd8dd45793519f.tar,ubuntu 22.04,arm64
3.2.6,f786d7c2add495487d07263fb1a71370bdd98d6d9ddac7682bdb66a1055d315e,rubies/3.2.6/ubuntu-22-04-x86_64-f786d7c2add495487d07263fb1a71370bdd98d6d9ddac7682bdb66a1055d315e.tar,ubuntu 22.04,x86_64
3.2.6,dc8b246878c0e86ff6d6459bb56cb666cd53fc77579e709d1061b575741b87ca,rubies/3.2.6/ubuntu-24-04-arm64-dc8b246878c0e86ff6d6459bb56cb666cd53fc77579e709d1061b575741b87ca.tar,ubuntu 24.04,arm64
3.2.6,35beb809d1e3024964e8e7b0dd1a4bf40b1c6f178c3d95c3da1bfb9e63181d9c,rubies/3.2.6/ubuntu-24-04-x86_64-35beb809d1e3024964e8e7b0dd1a4bf40b1c6f178c3d95c3da1bfb9e63181d9c.tar,ubuntu 24.04,x86_64
3.2.7,ad6a88ebc236917bd3aa92d31f61ab2e924bacd4bdb877f8065c6277e651703e,rubies/3.2.7/ubuntu-22-04-arm64-ad6a88ebc236917bd3aa92d31f61ab2e924bacd4bdb877f8065c6277e651703e.tar,ubuntu 22.04,arm64
3.2.7,47fa4b8b91b0eaa0cc56d3963837b6dc4c3a8e1d59e12f52551dc02f699fcc59,rubies/3.2.7/ubuntu-22-04-x86_64-47fa4b8b91b0eaa0cc56d3963837b6dc4c3a8e1d59e12f52551dc02f699fcc59.tar,ubuntu 22.04,x86_64
3.2.7,bd298d593ffa0902d76135d7132a8a8bcfa1c8baa85c667f85b6f85965fddeab,rubies/3.2.7/ubuntu-24-04-arm64-bd298d593ffa0902d76135d7132a8a8bcfa1c8baa85c667f85b6f85965fddeab.tar,ubuntu 24.04,arm64
3.2.7,e24a06c7445917807296c089111e03ec24d2b743a97273d6ba597f2af9bf5c38,rubies/3.2.7/ubuntu-24-04-x86_64-e24a06c7445917807296c089111e03ec24d2b743a97273d6ba597f2af9bf5c38.tar,ubuntu 24.04,x86_64
3.2.8,8ead1bc52642c9303a67762a8fc3c8edf712ac8d3345a3bf9b87407c084b0c9b,rubies/3.2.8/ubuntu-22-04-arm64-8ead1bc52642c9303a67762a8fc3c8edf712ac8d3345a3bf9b87407c084b0c9b.tar,ubuntu 22.04,arm64
3.2.8,16c15fad1d85d5bd3c14d995d0c9c4ccd7e509a33010a299229489f4edde96ca,rubies/3.2.8/ubuntu-22-04-x86_64-16c15fad1d85d5bd3c14d995d0c9c4ccd7e509a33010a299229489f4edde96ca.tar,ubuntu 22.04,x86_64
3.2.8,d720df8b6225bcc6c80c92fbfaa790f33315e9b2e4a25de9b2321fc884a96f54,rubies/3.2.8/ubuntu-24-04-arm64-d720df8b6225bcc6c80c92fbfaa790f33315e9b2e4a25de9b2321fc884a96f54.tar,ubuntu 24.04,arm64
3.2.8,d1592a307deb974b15251b93be757f5c911c4f9a323f46854d439fd1bf70a84c,rubies/3.2.8/ubuntu-24-04-x86_64-d1592a307deb974b15251b93be757f5c911c4f9a323f46854d439fd1bf70a84c.tar,ubuntu 24.04,x86_64
3.2.9,785ef8ff7e572f9f3dc5efd29694e555409e9603f429d9a97e89c530d979bd66,rubies/3.2.9/ubuntu-22-04-arm64-785ef8ff7e572f9f3dc5efd29694e555409e9603f429d9a97e89c530d979bd66.tar,ubuntu 22.04,arm64
3.2.9,da0ff9ed8c9a520a14fabce4f692ab3445932e4d645dfe0d55fb9d42f2238174,rubies/3.2.9/ubuntu-22-04-x86_64-da0ff9ed8c9a520a14fabce4f692ab3445932e4d645dfe0d55fb9d42f2238174.tar,ubuntu 22.04,x86_64
3.2.9,18ca08b8284015ce436764bcb38f64854a0bcbbce02b03393981d36c7d1e6ef8,rubies/3.2.9/ubuntu-24-04-arm64-18ca08b8284015ce436764bcb38f64854a0bcbbce02b03393981d36c7d1e6ef8.tar,ubuntu 24.04,arm64
