version,sha256,path,os_name,os_arch
3.4.1,30245201972b7aef6bcce5803df13ce8c63be0ac043a5c53e6ee6c245b73caed,rubies/3.4.1/ubuntu-22-04-arm64-30245201972b7aef6bcce5803df13ce8c63be0ac043a5c53e6ee6c245b73caed.tar,ubuntu 22.04,arm64
3.4.1,60915ebfe57af945db6d7270095882e95ceb95bea7bc71c97ff1ec097ebb931d,rubies/3.4.1/ubuntu-24-04-x86_64-60915ebfe57af945db6d7270095882e95ceb95bea7bc71c97ff1ec097ebb931d.tar,ubuntu 24.04,x86_64
3.4.1,b05576fa9072862f68fa872ad88bec4c0f5132ba579668049327ad71829ca540,rubies/3.4.1/ubuntu-24-04-arm64-b05576fa9072862f68fa872ad88bec4c0f5132ba579668049327ad71829ca540.tar,ubuntu 24.04,arm64
3.4.2,0437656fed988173fc8c984004419883fcca7c0910a2d7c22660af9f262d4ae8,rubies/3.4.2/ubuntu-22-04-x86_64-0437656fed988173fc8c984004419883fcca7c0910a2d7c22660af9f262d4ae8.tar,ubuntu 22.04,x86_64
3.4.2,55ebfb7d7fb7481695700929d92a83a58657f388fa80b56269b43715e7634a04,rubies/3.4.2/ubuntu-22-04-arm64-55ebfb7d7fb7481695700929d92a83a58657f388fa80b56269b43715e7634a04.tar,ubuntu 22.04,arm64
3.4.2,ae98cd21a17942b07c8438400d8c45a52852a7ff243e4fc046db10035bf62813,rubies/3.4.2/ubuntu-24-04-x86_64-ae98cd21a17942b07c8438400d8c45a52852a7ff243e4fc046db10035bf62813.tar,ubuntu 24.04,x86_64
3.4.2,6bd228904fae17dd7358cb8c606a8dd6f0c82509709fdb47db87b4440f7f85ae,rubies/3.4.2/ubuntu-24-04-arm64-6bd228904fae17dd7358cb8c606a8dd6f0c82509709fdb47db87b4440f7f85ae.tar,ubuntu 24.04,arm64
3.4.3,124161698718fb8d25f4a797ec0aca5d238c31c005a214b7980e298baedbf127,rubies/3.4.3/ubuntu-22-04-x86_64-124161698718fb8d25f4a797ec0aca5d238c31c005a214b7980e298baedbf127.tar,ubuntu 22.04,x86_64
3.4.3,cd1ff066887ab04bda8e73e1f7d379d0763f775f3e8460b7bf2187d1eb69dd33,rubies/3.4.3/ubuntu-22-04-arm64-cd1ff066887ab04bda8e73e1f7d379d0763f775f3e8460b7bf2187d1eb69dd33.tar,ubuntu 22.04,arm64
3.4.3,761a6259c8cfcdfdc8ddcb64aa82654be27ce0751f71c825915f9755bb6ea4f7,rubies/3.4.3/ubuntu-24-04-x86_64-761a6259c8cfcdfdc8ddcb64aa82654be27ce0751f71c825915f9755bb6ea4f7.tar,ubuntu 24.04,x86_64
3.4.3,fa9e90d255338659661d0b1971918a90529296886986db4c46de927df9c28da4,rubies/3.4.3/ubuntu-24-04-arm64-fa9e90d255338659661d0b1971918a90529296886986db4c46de927df9c28da4.tar,ubuntu 24.04,arm64
3.4.4,4e32eb182c9fb86df7dfd03491a2f6f959b53243c85c1bab7c9cbbd36d281112,rubies/3.4.4/ubuntu-22-04-x86_64-4e32eb182c9fb86df7dfd03491a2f6f959b53243c85c1bab7c9cbbd36d281112.tar,ubuntu 22.04,x86_64
3.4.4,6519231ec65a4addaaa8f313d8bc3e5a9d4ddee10f3dae638232c79709216969,rubies/3.4.4/ubuntu-22-04-arm64-6519231ec65a4addaaa8f313d8bc3e5a9d4ddee10f3dae638232c79709216969.tar,ubuntu 22.04,arm64
3.4.4,794bed44b88cddc70464a1e6ee9790b03b1aa798565b39592ef93405cd6070a7,rubies/3.4.4/ubuntu-24-04-x86_64-794bed44b88cddc70464a1e6ee9790b03b1aa798565b39592ef93405cd6070a7.tar,ubuntu 24.04,x86_64
3.4.4,1fb33c93ca43f5ffe5ed3b99abed8eaea07f6bbc66fceb59964b46deab5c01de,rubies/3.4.4/ubuntu-24-04-arm64-1fb33c93ca43f5ffe5ed3b99abed8eaea07f6bbc66fceb59964b46deab5c01de.tar,ubuntu 24.04,arm64
3.4.5,530359925a6badf3341033520341946478e6774216f336d202d3b37d86f8e041,rubies/3.4.5/ubuntu-22-04-x86_64-530359925a6badf3341033520341946478e6774216f336d202d3b37d86f8e041.tar,ubuntu 22.04,x86_64
3.4.5,a013fc7610e670eaffa976a01cb1a06434f0de7c18c84a202e3a1616cde45d7c,rubies/3.4.5/ubuntu-22-04-arm64-a013fc7610e670eaffa976a01cb1a06434f0de7c18c84a202e3a1616cde45d7c.tar,ubuntu 22.04,arm64
3.4.5,a04e5fd6038019777f4ca1b4877261cddafd5b184d0762154583a81b5ba3ebfb,rubies/3.4.5/ubuntu-24-04-x86_64-a04e5fd6038019777f4ca1b4877261cddafd5b184d0762154583a81b5ba3ebfb.tar,ubuntu 24.04,x86_64
3.4.5,67a651ae09ac21be9c3504ca5dda79909f717000fb649b1af09d1c324c22f0d1,rubies/3.4.5/ubuntu-24-04-arm64-67a651ae09ac21be9c3504ca5dda79909f717000fb649b1af09d1c324c22f0d1.tar,ubuntu 24.04,arm64
3.4.6,1e54eb3c6b1cde5529de5dd804d67ecf3519b4c5efb1d47f2136ddb256908357,rubies/3.4.6/ubuntu-22-04-x86_64-1e54eb3c6b1cde5529de5dd804d67ecf3519b4c5efb1d47f2136ddb256908357.tar,ubuntu 22.04,x86_64
3.4.6,c43a879e693829b03dcf0b37663e74ec0bc22015a9cc585fe82b9ebe93893edc,rubies/3.4.6/ubuntu-24-04-x86_64-c43a879e693829b03dcf0b37663e74ec0bc22015a9cc585fe82b9ebe93893edc.tar,ubuntu 24.04,x86_64
3.4.6,b6e3c30ecb708c0e6830b6410e47be34d6e0009ef98e7a6b7697ea4bfb877eac,rubies/3.4.6/ubuntu-22-04-arm64-b6e3c30ecb708c0e6830b6410e47be34d6e0009ef98e7a6b7697ea4bfb877eac.tar,ubuntu 22.04,arm64
3.4.6,99afba5837710ad5bf95169350ea6523b359048208bb0bb68ae73377d76c7f55,rubies/3.4.6/ubuntu-24-04-arm64-99afba5837710ad5bf95169350ea6523b359048208bb0bb68ae73377d76c7f55.tar,ubuntu 24.04,arm64
3.4.7,51f1c0fed74eafa3359725d35f8e6fc0b37d7359ab9ba4f888260a61b9270e82,rubies/3.4.7/ubuntu-22-04-x86_64-51f1c0fed74eafa3359725d35f8e6fc0b37d7359ab9ba4f888260a61b9270e82.tar,ubuntu 22.04,x86_64
3.4.7,d1a453ac58769eec2be17a4c44552112065ea9b55ebcbfdb6d9d6a5cff452578,rubies/3.4.7/ubuntu-24-04-x86_64-d1a453ac58769eec2be17a4c44552112065ea9b55ebcbfdb6d9d6a5cff452578.tar,ubuntu 24.04,x86_64
3.4.7,dca5b90418bbf9de831b8a32a8c304bbdd89b283c2d924996d538f9c7a507984,rubies/3.4.7/ubuntu-22-04-arm64-dca5b90418bbf9de831b8a32a8c304bbdd89b283c2d924996d538f9c7a507984.tar,ubuntu 22.04,arm64
3.4.7,6d02c9f440f65b717d48ce315098bff7b5f360882707593c6ff48f69b383d73b,rubies/3.4.7/ubuntu-24-04-arm64-6d02c9f440f65b717d48ce315098bff7b5f360882707593c6ff48f69b383d73b.tar,ubuntu 24.04,arm64
